full_name|doing_business_as|license_no|license_type_name|license_status_name|addr_line_1|addr_line_4|addr_city|addr_county|addr_state|addr_zipcode|
DGS INC|THE KIND ROOM|402R-00012|Retail Marijuana Store|Approved|1881 South Broadway|Denver CO  80210|Denver|Denver|CO|80210|
DGS INC|THE KIND ROOM|403R-00013|Retail Marijuana Cultivation Facility|Approved|1870 South Acoma Street|Denver CO  80223|Denver|Denver|CO|80223|
DH SYSTEMS & TESTING LLC||403R-00926|Retail Marijuana Cultivation Facility|Approved|2380 59th Lane|Boone CO  81025|Boone|Pueblo|CO|81025|
DIAMOND STAR LLC||403R-01102|Retail Marijuana Cultivation Facility|Approved|860 North Riegel Court|Moffat CO  81143|Moffat|Saguache|CO|81143|
DINO DISPENSARY LLC|DINO DISPENSARY|402R-00746|Retail Marijuana Store|Approved|800 East 3rd Street |Dinosaur CO  81610|Dinosaur|Moffat|CO|81610|
DINO TREATS LLC|DINO TREATS|402R-00762|Retail Marijuana Store|Approved|102 Tyrannosaurus Trail|Dinosaur CO  81610|Dinosaur|Moffat|CO|81610|
DISCOUNT MEDICAL MARIJUANA LLC|HIGH LEVEL HEALTH|402-00262|Center - Type 1|Approved|2028 East Colfax Avenue|Denver CO  80206|Denver|Denver|CO|80206|
DISCOUNT MEDICAL MARIJUANA LLC|HIGH LEVEL HEALTH|403-00392|Optional Premises|Approved|3730 East 44th Avenue|Denver CO  80216|Denver|Denver|CO|80216|
DISCOUNT MEDICAL MARIJUANA LLC|HIGH LEVEL HEALTH|402-00263|Center - Type 1|Approved|970 North Lincoln Street|Denver CO  80203|Denver|Denver|CO|80203|
DISCOUNT MEDICAL MARIJUANA LLC|HIGH LEVEL HEALTH|403-00393|Optional Premises|Approved|395 North Yuma Street|Denver CO  80223|Denver|Denver|CO|80223|
DISCOUNT MEDICAL MARIJUANA LLC|HIGH LEVEL HEALTH|402R-00082|Retail Marijuana Store|Approved|2028 East Colfax Avenue|Denver CO  80206|Denver|Denver|CO|80206|
DISCOUNT MEDICAL MARIJUANA LLC|HIGH LEVEL HEALTH|403R-00103|Retail Marijuana Cultivation Facility|Approved|3730 East 44th Avenue|Denver CO  80216|Denver|Denver|CO|80216|
DISCOUNT MEDICAL MARIJUANA LLC|HIGH LEVEL HEALTH|402R-00083|Retail Marijuana Store|Approved|970 North Lincoln Street|Denver CO  80203|Denver|Denver|CO|80203|
DISCOUNT MEDICAL MARIJUANA LLC|HIGH LEVEL HEALTH|403R-00104|Retail Marijuana Cultivation Facility|Approved|395 North Yuma Street|Denver CO  80223|Denver|Denver|CO|80223|
DIVISIONAL SOLUTIONS LLC ||404R-00426|Retail Marijuana Products Mfg|Approved|101 Cardinal Way # 6|Parachute CO  81635|Parachute|Garfield|CO|81635|
DJR COLORADO LLC|HIGH LEVEL HEALTH|402-00229|Center - Type 1|Approved|1221 County Road 308|Dumont CO  80436|Dumont|Clear Creek|CO|80436|
DJR COLORADO LLC|HIGH LEVEL HEALTH|403-00336|Optional Premises|Approved|1221 County Road 308|Dumont CO  80436|Dumont|Clear Creek|CO|80436|
DJR COLORADO LLC|HIGH LEVEL HEALTH|403-01154|Optional Premises|Approved|4755 North Lima Street|Denver CO  80239|Denver|Denver|CO|80239|
DJR COLORADO LLC|HIGH LEVEL HEALTH|402R-00054|Retail Marijuana Store|Approved|1620 Market Street, Suite 5W|Denver CO  80202|Denver|Denver|CO|80202|
DJR COLORADO LLC|HIGH LEVEL HEALTH|402-00911|Center - Type 2|Approved|1620 Market Street, Suite 5W|Denver CO  80202|Denver|Denver|CO|80202|
DJR COLORADO LLC|HIGH LEVEL HEALTH|402R-00180|Retail Marijuana Store|Approved|1221 County Road 308|Dumont CO  80436|Dumont|Clear Creek|CO|80436|
DJR COLORADO LLC|HIGH LEVEL HEALTH|403R-00236|Retail Marijuana Cultivation Facility|Approved|1221 County Road 308 |Dumont CO  80436|Dumont|Clear Creek|CO|80436|
DJR COLORADO LLC|HIGH LEVEL HEALTH|404-00391|Infused Product Manufacturer|Approved|1221 County Road 308|Dumont CO  80436|Dumont|Clear Creek|CO|80436|
DJR COLORADO LLC|HIGH LEVEL HEALTH|404R-00072|Retail Marijuana Products Mfg|Approved|1221 County Road  308 |Dumont CO  80436|Dumont|Clear Creek|CO|80436|
DJR COLORADO LLC||403R-00934|Retail Marijuana Cultivation Facility|Approved|4755 North Lima Street|Denver CO  80239|Denver|Denver|CO|80239|
DKC LLC|DENVER KUSH CLUB|402-00545|Center - Type 1|Approved|2615 Welton Street|Denver CO  80205|Denver|Denver|CO|80205|
DKC LLC|KUSH CONCENTRATES|404-00218|Infused Product Manufacturer|Approved|4960 North Jackson Street, Building 2|Denver CO  80216|Denver|Denver|CO|80216|
DKC LLC|DENVER KUSH CLUB|403-01401|Optional Premises|Approved|7415 Rex Road|Pueblo CO  81005|Pueblo|Pueblo|CO|81005|
DKC LLC|DENVER KUSH CLUB|403R-00031|Retail Marijuana Cultivation Facility|Approved|4960 Jackson Street|Denver CO  80216|Denver|Denver|CO|80216|
DKC LLC|KUSH CONCENTRATES|404R-00184|Retail Marijuana Products Mfg|Approved|4960 Jackson Street, Building 2 |Denver CO  80216|Denver|Denver|CO|80216|
DKC LLC|DENVER KUSH CLUB|403R-00670|Retail Marijuana Cultivation Facility|Approved|7415 Rex Road|Pueblo CO  81005|Pueblo|Pueblo|CO|81005|
DOCTORS ORDERS LLC|DOCTORS ORDERS|402-00714|Center - Type 3|Approved|1406 West 38th Avenue|Denver CO  80211|Denver|Denver|CO|80211|
DOCTORS ORDERS LLC|DOCTORS ORDERS|403-01079|Optional Premises|Approved|2323 South Lipan Street|Denver CO  80223|Denver|Denver|CO|80223|
DOCTORS ORDERS LLC|DOCTORS ORDERS|403-01080|Optional Premises|Approved|1395 South Acoma Street|Denver CO  80223|Denver|Denver|CO|80223|
DOCTORS ORDERS LLC|DOCTORS ORDERS|402R-00039|Retail Marijuana Store|Approved|1406 West 38th Avenue|Denver CO  80211|Denver|Denver|CO|80211|
DOCTORS ORDERS LLC|DOCTORS ORDERS|403R-00045|Retail Marijuana Cultivation Facility|Approved|2323 South Lipan Street|Denver CO  80223|Denver|Denver|CO|80223|
DOCTORS ORDERS LLC|DOCTORS ORDERS|403R-00046|Retail Marijuana Cultivation Facility|Approved|1395 South Acoma Street|Denver CO  80223|Denver|Denver|CO|80223|
DOUBLE C FARMS LLC||403R-01048|Retail Marijuana Cultivation Facility|Approved|8161 Maverick Lane|Ordway CO  81063|Ordway|Crowley|CO|81063|
DOWN VALLEY HYH LLC|GOODPEOPLE |402-01304|Center - Type 1|Approved|175 Midland Avenue Unit #10|Basalt CO  81621|Basalt|Eagle|CO|81621|
DP & D HOLDINGS LLC|DURANGO REC ROOM|402R-00530|Retail Marijuana Store|Approved|145 East College Drive, Units 1, 2, 3, 4 & 5|Durango CO  81301|Durango|La Plata|CO|81301|
DR RELEAF INC||402-00875|Center - Type 1|Approved|2639 East Willamette Avenue|Colorado Springs CO  80909|Colorado Springs|El Paso|CO|80909|
DR RELEAF INC||403-01366|Optional Premises|Approved|2639 East Willamette Avenue|Colorado Springs CO  80909|Colorado Springs|El Paso|CO|80909|
DR RELEAF INC||403-01367|Optional Premises|Approved|2639 East Willamette Avenue|Colorado Springs CO  80909|Colorado Springs|El Paso|CO|80909|
DR RELEAF INC||404-00352|Infused Product Manufacturer|Approved|815 Wooten Road|Colorado Springs CO  80915|Colorado Springs|El Paso|CO|80915|
DR RELEAF INC||403-01571|Optional Premises|Approved|815 Wooten Road|Colorado Springs CO  80915|Colorado Springs|El Paso|CO|80915|
DR RELEAF INC||402-01078|Center - Type 1|Approved|815 Wooten Road|Colorado Springs CO  80915|Colorado Springs|El Paso|CO|80915|
DR RELEAF INC||403-01676|Optional Premises|Approved|815 Wooten Road|Colorado Springs CO  80915|Colorado Springs|El Paso|CO|80915|
DR RELEAF INC||403R-00617|Retail Marijuana Cultivation Facility|Approved|61100 Highway 96 East|Boone CO  81025|Boone|Pueblo|CO|81025|
DR RELEAF INC||403-01895|Optional Premises|Approved|61100 Highway 96 East|Boone CO  81025|Boone|Pueblo|CO|81025|
DRAGON ORIGINALS LLC|HERBAL MEDICAL INSTITUTE (HMI)|404-00087|Infused Product Manufacturer|Approved|4093 North Jackson Street|Denver CO  80216|Denver|Denver|CO|80216|
DRAGON ORIGINALS LLC|HERBAL MEDICAL INSTITUTE (HMI)|404R-00034|Retail Marijuana Products Mfg|Approved|4093 North Jackson Street|Denver CO  80216|Denver|Denver|CO|80216|
DRAGON PARTNERS LLC|GREEN DRAGON COLORADO|402R-00046|Retail Marijuana Store|Approved|5130 East Colfax Avenue|Denver CO  80220|Denver|Denver|CO|80220|
DRAGON PARTNERS LLC|GREEN DRAGON COLORADO|402R-00107|Retail Marijuana Store|Approved|1795 Airport Road Unit A3|Breckenridge CO  80424|Breckenridge|Summit|CO|80424|
DRAGON PARTNERS LLC|GREEN DRAGON COLORADO|402R-00323|Retail Marijuana Store|Approved|15225 East 6th Avenue|Aurora CO  80011|Aurora|Arapahoe|CO|80011|
DRAGON PARTNERS LLC|GREEN DRAGON COLORADO|402R-00387|Retail Marijuana Store|Approved|4103 Sheridan Boulevard|Mountain View CO  80212|Mountain View|Jefferson|CO|80212|
DRAGON PARTNERS LLC|GREEN DRAGON COLORADO|402R-00663|Retail Marijuana Store|Approved|119 West Colorado Avenue|Telluride CO  81435|Telluride|San Miguel|CO|81435|
D'S TREES LLC||403R-00830|Retail Marijuana Cultivation Facility|Approved|3835 North Paris Street|Denver CO  80239|Denver|Denver|CO|80239|
DSA LLC||403R-01004|Retail Marijuana Cultivation Facility|Approved|8124 County Lane 21|Sugar City CO  81076|Sugar City|Crowley|CO|81076|
DUNE VALLEY FARMS LLC||403R-00850|Retail Marijuana Cultivation Facility|Approved|56575 County Road AA|Moffat CO  81143|Moffat|Saguache|CO|81143|
DURANGO ORGANICS LLP|DO CORTEZ |402-00486|Center - Type 1|Approved|1104 East Main Street|Cortez CO  81321|Cortez|Montezuma|CO|81321|
DURANGO ORGANICS LLP||403-00786|Optional Premises|Approved|12929 US Highway 550 South|Durango CO  81303|Durango|La Plata|CO|81303|
DURANGO ORGANICS LLP||402R-00243|Retail Marijuana Store|Approved|72 Suttle Street Unit G|Durango CO  81303|Durango|La Plata|CO|81303|
DURANGO ORGANICS LLP||403R-00332|Retail Marijuana Cultivation Facility|Approved|12929 Highway 550 South|Durango CO  81303|Durango|La Plata|CO|81303|
DURANGO ORGANICS LLP|DO CORTEZ |402R-00388|Retail Marijuana Store|Approved|1104 East Main Street|Cortez CO  81321|Cortez|Montezuma|CO|81321|
DURANGO ORGANICS LLP|DO CRESTED BUTTE|402R-00413|Retail Marijuana Store|Approved|310 North Belleview Avenue, Unit 2|Crested Butte CO  81224|Crested Butte|Gunnison|CO|81224|
DURANGO ORGANICS LLP|DO CORTEZ|403-01668|Optional Premises|Approved|12929 Highway 550 South|Durango CO  81303|Durango|La Plata|CO|81303|
DURANGO ORGANICS LLP||402R-00683|Retail Marijuana Store|Approved|37 County Road 232|Durango CO  81303|Durango|La Plata|CO|81303|
DURANGO ORGANICS LLP||402-00532|Center - Type 3|Approved|72 Suttle Street, Suite F|Durango CO  81303|Durango|La Plata|CO|81303|
DUTCH BOTANICALS LLC|MORGANIC CONCENTRATES|404R-00226|Retail Marijuana Products Mfg|Approved|17600 East Exposition Drive, Unit C-2|Aurora CO  80017|Aurora|Arapahoe|CO|80017|
DUTCH BOTANICALS LLC|MORGANIC CONCENTRATES|403R-00731|Retail Marijuana Cultivation Facility|Approved|17600 East Exposition Drive, Unit C-1|Aurora CO  80017|Aurora|Arapahoe|CO|80017|
DUTCH BOY LLC|DUTCH BOY|403R-00376|Retail Marijuana Cultivation Facility|Approved|1617 West 12th Avenue|Denver CO  80204|Denver|Denver|CO|80204|
DUTCH GIRL LLC|DUTCH GIRL|403R-00409|Retail Marijuana Cultivation Facility|Approved|1601 North Erie Avenue|Pueblo CO  81001|Pueblo|Pueblo|CO|81001|
E & C ENTERPRISES LLC|CONSCIOUS MEDZ|404R-00147|Retail Marijuana Products Mfg|Approved|5595 Arapahoe Avenue, Suite F,|Boulder CO  80303|Boulder|Boulder|CO|80303|
E & C ENTERPRISES LLC|CONSCIOUS MEDZ|404-00638|Infused Product Manufacturer|Approved|5595 Arapahoe Avenue, Suite F|Boulder CO  80304|Boulder|Boulder|CO|80304|
E&R RETAIL LLC|THE OTHER PLACE IS GREENER|402R-00645|Retail Marijuana Store|Approved|466 West Main Street|Trinidad CO  81082|Trinidad|Las Animas|CO|81082|
EAGLE RIVER INVESTMENTS LLC||402-01310|Center - Type 1|Approved|5238 West 44th Avenue|Denver CO  80212|Denver|Jefferson|CO|80212|
EAGLE RIVER INVESTMENTS LLC||402R-00818|Retail Marijuana Store|Approved|5238 West 44th Avenue|Mountain View CO  80212|Mountain View|Jefferson|CO|80212|
EAH ENTERPRISES LLC|VERA CULTIVATION|403R-01063|Retail Marijuana Cultivation Facility|Approved|3105 North 75th Street|Boulder CO  80301|Boulder|Boulder|CO|80301|
EARTH ENERGY UNLIMITED LLC|EARTH ENERGY EXTRACTS|403R-00958|Retail Marijuana Cultivation Facility|Approved|24 North Electronic Drive, Suite B,|Pueblo West CO  81007|Pueblo West|Pueblo|CO|81007|
EARTH ENERGY UNLIMITED LLC|EARTH ENERGY EXTRACTS|404R-00354|Retail Marijuana Products Mfg|Approved|24 North Electronic Drive Suite B|Pueblo West CO  81007|Pueblo West|Pueblo|CO|81007|
EARTH SOLUTIONS INC|CANNA CABINET INC|402-00993|Center - Type 1|Approved|2630 West Pueblo Boulevard, Suite E|Pueblo CO  81004|Pueblo|Pueblo|CO|81004|
EARTH SOLUTIONS INC|CANNA CABINET INC|403-01565|Optional Premises|Approved|2630 West Pueblo Boulevard, Suite C & D|Pueblo CO  81004|Pueblo|Pueblo|CO|81004|
EARTH SOLUTIONS INC|CANNA CABINET INC|402R-00690|Retail Marijuana Store|Approved|2630 West Pueblo Boulevard Suite A|Pueblo CO  81004|Pueblo|Pueblo|CO|81004|
EC LABS LLC|ENDOCANNA|404R-00022|Retail Marijuana Products Mfg|Approved|4300 North Forest Street, Suite 150,|Denver CO  80216|Denver|Denver|CO|80216|
EC LABS LLC|ENDOCANNA|404-00430|Infused Product Manufacturer|Approved|4300 Forest Street, Suite 150|Denver CO  80216|Denver|Denver|CO|80216|
EC LABS LLC|ENDOCANNA|403-01580|Optional Premises|Approved|4300 North Forest Street, Suite 150,|Denver CO  80216|Denver|Denver|CO|80216|
EC LABS LLC|ENDOCANNA|403R-00875|Retail Marijuana Cultivation Facility|Approved|4300 North Forest Street, Suite 150,|Denver CO  80216|Denver|Denver|CO|80216|
ECO GREEN GROW LLC|FUEGO EXTRACTS|404R-00316|Retail Marijuana Products Mfg|Approved|5000 East 41st Avenue, Unit 100|Denver CO  80216|Denver|Denver|CO|80216|
ECO GREEN GROW LLC|FUEGO EXTRACTS|404-00593|Infused Product Manufacturer|Approved|5000 East 41st Avenue Unit 100|Denver CO  80216|Denver|Denver|CO|80216|
ECO GREEN GROW LLC|VERDE NATURAL|402R-00662|Retail Marijuana Store|Approved|302 Pearl Street|Boulder CO  80302|Boulder|Boulder|CO|80302|
ECO SERVICES US LLC|ECO EXCEPTIONAL CANNABIS OIL|404R-00366|Retail Marijuana Products Mfg|Approved|210 Edwards Village Boulevard, Unit B-210|Edwards CO  81632|Edwards|Eagle|CO|81632|
ECOMED LLC|VISION QUEST CANNABIS|403R-00320|Retail Marijuana Cultivation Facility|Approved|7729 County Road 150, Units A-C|Salida CO  81201|Salida|Chaffee|CO|81201|
EFA ENTERPRISES LLC||403R-00829|Retail Marijuana Cultivation Facility|Approved|808 CR 215|Parachute CO  81635|Parachute|Garfield|CO|81635|
EJB VENTURES LLC|HARMONY EXTRACTS|403-00065|Optional Premises|Approved|4237 Josephine Street, Units 102 & 103|Denver CO  80216|Denver|Denver|CO|80216|
EJB VENTURES LLC|HARMONY EXTRACTS|403R-00086|Retail Marijuana Cultivation Facility|Approved|4237 North Josephine Street, Unit 102 &103|Denver CO  80216|Denver|Denver|CO|80216|
EJB VENTURES LLC|HARMONY EXTRACTS|404R-00013|Retail Marijuana Products Mfg|Approved|4237 North Josephine Street, Unit 102 & 103|Denver CO  80216|Denver|Denver|CO|80216|
EJB VENTURES LLC|HARMONY EXTRACTS|404-00525|Infused Product Manufacturer|Approved|121 North Mariposa Street|Denver CO  80223|Denver|Denver|CO|80223|
EJB VENTURES LLC|HARMONY EXTRACTS|403-01773|Optional Premises|Approved|121 North Mariposa Street|Denver CO  80223|Denver|Denver|CO|80223|
EJB VENTURES LLC|HARMONY EXTRACTS|404R-00254|Retail Marijuana Products Mfg|Approved|121 Mariposa Street|Denver CO  80223|Denver|Denver|CO|80223|
EJB VENTURES LLC|HARMONY EXTRACTS|404-00573|Infused Product Manufacturer|Approved|4237 Josephine Street, #102 & 103|Denver CO  80216|Denver|Denver|CO|80216|
EJB VENTURES LLC|HARMONY EXTRACTS|403R-00966|Retail Marijuana Cultivation Facility|Approved|121 North Mariposa Street|Denver CO  80223|Denver|Denver|CO|80223|
ELEVATED CONCEPTS LLC||403R-00682|Retail Marijuana Cultivation Facility|Approved|25580 County Road N.2|San Luis CO  81152|San Luis|Costilla|CO|81152|
ELEVATED ELEMENTS LLC||403R-00761|Retail Marijuana Cultivation Facility|Approved|23054 State Highway 160, Site #5|Walsenburg CO  81089|Walsenburg|Huerfano|CO|81089|
ELEVATED EXTRACTIONS LLC||404-00388|Infused Product Manufacturer|Approved|325 Delaware Drive,|Colorado Springs CO  80909|Colorado Springs|El Paso|CO|80909|
ELEVATED EXTRACTIONS LLC||403-01479|Optional Premises|Approved|325 Delaware Drive|Colorado Springs CO  80909|Colorado Springs|El Paso|CO|80909|
ELEVATED QUALITY WHOLESALE LLC||403R-00562|Retail Marijuana Cultivation Facility|Approved|210 East 10th Street|Leadville CO  80461|Leadville|Lake|CO|80461|
ELITE FARMS LLC||403R-00952|Retail Marijuana Cultivation Facility|Approved|23 North Precision Drive|Pueblo West CO  81007|Pueblo West|Pueblo|CO|81007|
ELITE ORGANICS LLC|ELITE ORGANICS|402-00861|Center - Type 1|Approved|804 South College Avenue, Suite C|Fort Collins CO  80524|Fort Collins|Larimer|CO|80524|
ELITE ORGANICS LLC|ELITE ORGANICS|403-01336|Optional Premises|Approved|1225 Blue Spruce Drive, Units H and J|Fort Collins CO  80524|Fort Collins|Larimer|CO|80524|
ELITE ORGANICS LLC|ELITE ORGANICS |402R-00255|Retail Marijuana Store|Approved|804 South College Avenue, Suite C|Fort Collins CO  80524|Fort Collins|Larimer|CO|80524|
ELITE ORGANICS LLC|ELITE ORGANICS|403R-00338|Retail Marijuana Cultivation Facility|Approved|1225 Blue Spruce Drive, Units H and J|Fort Collins CO  80524|Fort Collins|Larimer|CO|80524|
ELK MOUNTAIN TRADING POST LLC|ELK MOUNTAIN TRADING POST LLC|402R-00369|Retail Marijuana Store|Approved|170 East 3rd Street|De Beque CO  81630|De Beque|Mesa|CO|81630|
ELK MOUNTAIN TRADING POST LLC|ELK MOUNTAIN TRADING POST LLC|403R-00412|Retail Marijuana Cultivation Facility|Approved|170 East 3rd Street|De Beque CO  81630|De Beque|Mesa|CO|81630|
EMERALD CITY WELLNESS LLC|EMERALD CITY WELLNESS|403-01167|Optional Premises|Approved|3516 North Tejon Street|Colorado Springs CO  80907|Colorado Springs|El Paso|CO|80907|
EMERALD CITY WELLNESS LLC|EMERALD CITY|403R-00719|Retail Marijuana Cultivation Facility|Approved|123 Pine Street|Trinidad CO  81082|Trinidad|Las Animas|CO|81082|
EMERALD CITY WELLNESS LLC|EMERALD CITY WELLNESS|404-00538|Infused Product Manufacturer|Approved|123 Pine Street|Trinidad CO  81082|Trinidad|Las Animas|CO|81082|
EMERALD CITY WELLNESS LLC|EMERALD CITY|402R-00564|Retail Marijuana Store|Approved|520 Nevada Avenue,|Trinidad CO  81082|Trinidad|Las Animas|CO|81082|
EMERALD CITY WELLNESS LLC|EMERALD CITY|404R-00222|Retail Marijuana Products Mfg|Approved|123 Pine Street|Trinidad CO  81082|Trinidad|Las Animas|CO|81082|
EMERALD CITY WELLNESS LLC|EMERALD CITY WELLNESS|402-00766|Center - Type 2|Approved|621 West Colorado Avenue,|Colorado Springs CO  80905|Colorado Springs|El Paso|CO|80905|
EMERALD FIELDS GROW LLC|LOS SUENOS FARMS|403R-00431|Retail Marijuana Cultivation Facility|Approved|46795 East State Highway 96, Unit 4|Avondale CO  81022|Avondale|Pueblo|CO|81022|
EMPIRE DEVELOPMENT INC|ROCKY MOUNTAIN CANNABIS|402R-00312|Retail Marijuana Store|Approved|228 Byers Avenue|Fraser CO  80442|Fraser|Grand|CO|80442|
ENLIGHTENED CARE LLC|HIGH COUNTRY HEALING 4|402-00581|Center - Type 1|Approved|1330 West Garden of the Gods Road|Colorado Springs CO  80907|Colorado Springs|El Paso|CO|80907|
ENLIGHTENED CARE LLC|HIGH COUNTRY HEALING 4|403-00862|Optional Premises|Approved|112-114 South Corona Street,|Colorado Springs CO  80903|Colorado Springs|El Paso|CO|80903|
EPMM COLORADO LLC|EDIPURE|404-00179|Infused Product Manufacturer|Approved|4880 East 41st Avenue|Denver CO  80216|Denver|Denver|CO|80216|
EPMM COLORADO LLC|EDIPURE|404R-00018|Retail Marijuana Products Mfg|Approved|4880 East 41st Avenue|Denver CO  80216|Denver|Denver|CO|80216|
EQUAL EXCHANGE FTC LLC|SHARP SOLUTIONS COURIER|406RNP-00004|RMJ Transporter- NP|Approved|8721 East Amherst Drive # D|Denver CO  80231|Denver|Denver|CO|80231|
EQUAL EXCHANGE FTC LLC|SHARP SOLUTIONS COURIER|406NP-00004|MMJ Transporter- NP|Approved|8721 East Amherst Drive, Unit D|Denver CO  80231|Denver|Denver|CO|80231|
ERINCARE LLC|THE TREEHOUSE|402-00349|Center - Type 1|Approved|34 -38 Buchanan Street|Colorado Springs CO  80907|Colorado Springs|El Paso|CO|80907|
ERINCARE LLC|THE TREEHOUSE|403-00524|Optional Premises|Approved|34-38 Buchanan Street|Colorado Springs CO  80907|Colorado Springs|El Paso|CO|80907|
EVAND MANAGEMENT LLC|ALPINSTASH|403R-00603|Retail Marijuana Cultivation Facility|Approved|1224 Commerce Court Unit 3|Lafayette CO  80026|Lafayette|Boulder|CO|80026|
EVERGREEN ENTERPRISES LTD|EVERGREEN EXTRACTS|404-00443|Infused Product Manufacturer|Approved|1770 South Acoma Street|Denver CO  80223|Denver|Denver|CO|80223|
EVERGREEN ENTERPRISES LTD|EVERGREEN EXTRACTS|403-01621|Optional Premises|Approved|1770 South Acoma Street|Denver CO  80223|Denver|Denver|CO|80223|
EVERGREEN NATURALS LLC||403R-00821|Retail Marijuana Cultivation Facility|Approved|58301 County Road Z|Moffat CO  81143|Moffat|Saguache|CO|81143|
EVERGREEN NATURALS LLC||404R-00278|Retail Marijuana Products Mfg|Approved|58301 County Road Z|Moffat CO  81143|Moffat|Saguache|CO|81143|
EVERGREEN NATURALS LLC||403R-00822|Retail Marijuana Cultivation Facility|Approved|58239 County Road Z|Moffat CO  81143|Moffat|Saguache|CO|81143|
EVERGREEN NURSERY FARMS LLC||403R-01076|Retail Marijuana Cultivation Facility|Approved|2367 Little Burnt Mill Road|Pueblo CO  81004|Pueblo|Pueblo|CO|81004|
EXCELLENT EXTRACTIONS OF COLORADO LLC||404-00467|Infused Product Manufacturer|Approved|707 North Union Boulevard|Colorado Springs CO  80909|Colorado Springs|El Paso|CO|80909|
